SR_PCODE,SR_NAME,SR_MM_NAME,TS_PCODE,TS_NAME,TS_MM_NAME,LUMEANTS92,LUMEDTS92,LUMEANTS93,LUMEDTS93,LUMEANTS94,LUMEDTS94,LUMEANTS95,LUMEDTS95,LUMEANTS96,LUMEDTS96,LUMEANTS97,LUMEDTS97,LUMEANTS98,LUMEDTS98,LUMEANTS99,LUMEDTS99,LUMEANTS00,LUMEDTS00,LUMEANTS01,LUMEDTS01,LUMEANTS02,LUMEDTS02,LUMEANTS03,LUMEDTS03,LUMEANTS04,LUMEDTS04,LUMEANTS05,LUMEDTS05,LUMEANTS06,LUMEDTS06,LUMEANTS07,LUMEDTS07,LUMEANTS08,LUMEDTS08,LUMEANTS09,LUMEDTS09,LUMEANTS10,LUMEDTS10,LUMEANTS11,LUMEDTS11,LUMEANTS12,LUMEDTS12,LUMEANTS13,LUMEDTS13,LUMEANTS14,LUMEDTS14,LUMEANTS15,LUMEDTS15,LUMEANTS16,LUMEDTS16,LUMEANTS17,LUMEDTS17,LUMEANTS18,LUMEDTS18
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001001,Myitkyina,မြစ်ကြီးနား,0.034666998,0,0.045352883,0,0.061257455,0,0.07082505,0,0.076292247,0,0.058648111,0,0.061754473,0,0.068588469,0,0.067594433,0,0.088220676,0,0.078280318,0,0.036282306,0,0.070079523,0,0.070700795,0,0.064860835,0,0.081138171,0,0.105119284,0,0.100894632,0,0.381709742,0,0.20054672,0,0.15444831,0,0.155193837,0,0.006707771529236398,0,0.0026424554509113084,0,0.014883573864534634,0,0.020281410212977392,0,0.022472163877408136,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001002,Waingmaw,ဝိုင်းမော်,0.002781641,0,0.009735744,0,0.010508422,0,0.012671921,0,0.024416628,0,0.020862309,0,0.028743625,0,0.018544274,0,0.032916087,0,0.035852264,0,0.0360068,0,0.027661876,0,0.06351414,0,0.051614897,0,0.05115129,0,0.100139082,0,0.071395457,0,0.076958739,0,0.293617679,0,0.200741771,0,0.121619533,0,0.122392211,0,0.006846816510929651,0,0.00011224289362179757,0,0.001010186042596178,0,0.0035356511490866236,0,0.004938687319359093,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001003,Injangyang,အင်ဂျန်းယန်,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004733921,0,0.004407444,0,0,0,0,0,0,0,0,0,0.052562847,0,0.053052563,0,0.053542279,0,0.054521711,0,0.004738912732474964,0,0,0,0,0,0.00020863137815927516,0,0,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001004,Tanai,တနိုင်း,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002734108,0,0.002734108,0,0.002236997,0,0.007829491,0,0.005530355,0,0.00683527,0,0.030448021,0,0.044429255,0,0.061579569,0,0.151556577,0,0.111663456,0,0.10513888,0,0.111042068,0,0.005914799535021539,0,0.0019602033141111848,0,0.003213821712670663,0,0.002165340870239099,0,0.000660998791967725,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001005,Chipwi,ချီဗွေ,0,0,0,0,0,0,0.01039783,0,0.003842676,0,0.001356239,0,0.002034358,0,0.004972875,0,0.00994575,0,0.021473779,0,0.027350814,0,0.02034358,0,0.024412297,0,0.012884268,0,0.045207957,0,0.054927667,0,0.049276673,0,0.051311031,0,0.181057866,0,0.092450271,0,0.009267631,0,0.014918626,0,0.02272257797975625,0,4.131377814501136e-05,0,0.0005783928940301591,0,0.013881429456723817,0,0.0012807271224953521,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001006,Tsawlaw,ဆော့လော်,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012953967,0,0.0020347604917337857,0,0,0,0,0,0.0005086901229334464,0,0,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001007,Mohnyin,မိုးညှင်း,0.014243615,0,0.032784872,0,0.019155206,0,0.025663065,0,0.027013752,0,0.019155206,0,0.019032417,0,0.007858546,0,0.035977407,0,0.033398821,0,0.037450884,0,0.01117387,0,0.032416503,0,0.023452849,0,0.013261297,0,0.041994106,0,0.033030452,0,0.020137525,0,0.101424361,0,0.052676817,0,0.05685167,0,0.07944499,0,0.00255464723653812,0,0.001532788341922872,0,0.00888572951839346,0,0.009196730051537231,0,0.009885374089212725,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001008,Mogaung,မိုးကောင်း,0.016140351,0,0.018245614,0,0.027836257,0,0.036491228,0,0.090994152,0,0.109239766,0,0.090760234,0,0.064795322,0,0.13122807,0,0.087719298,0,0.128888889,0,0.052631579,0,0.089122807,0,0.061520468,0,0.065497076,0,0.092397661,0,0.068304094,0,0.052397661,0,0.175906433,0,0.07251462,0,0.056608187,0,0.093567251,0,0.004707578777725942,0,0.00016964247847661053,0,0.0041562407226769585,0,0.007124984096017643,0,0.007845964629543237,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001009,Hpakant,ဖားကန့်,0.028153908,0,0.055905617,0,0.06542432,0,0.128167315,0,0.110738705,0,0.138356348,0,0.151360772,0,0.203646601,0,0.346695267,0,0.476203244,0,0.385842606,0,0.182196005,0,0.285024802,0,0.269875318,0,0.28261161,0,0.39991956,0,0.36117442,0,0.362112884,0,0.944228449,0,0.723555436,0,0.608928811,0,0.4593109,0,0.009400102546573235,0,0.00815489415728691,0,0.03874795517249799,0,0.05393461435163708,0,0.06460434113826696,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001010,Bhamo,ဗန်းမော်,0.051013025,0,0.050289436,0,0.035817656,0,0.048118669,0,0.043053546,0,0.040520984,0,0.035094067,0,0.032561505,0,0.110347323,0,0.074529667,0,0.123733719,0,0.060781476,0,0.147250362,0,0.09406657,0,0.090448625,0,0.172214182,0,0.162445731,0,0.129160637,0,0.475759768,0,0.396526773,0,0.341172214,0,0.30463097,0,0.013953185107908979,0,0.003781704375040751,0,0.014344395905326986,0,0.02601551802829758,0,0.025754710830018908,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001011,Shwegu,ရွှေကူ,0,0,0,0,0,0,0.009367089,0,0,0,0,0,0,0,0,0,0.020253165,0,0.009620253,0,0.005063291,0,0.004556962,0,0.026329114,0,0.021518987,0,0,0,0.059240506,0,0.021012658,0,0.011139241,0,0.230379747,0,0.078734177,0,0.075189873,0,0.089113924,0,0.0021867881548974944,0,0,0,0.00214123006833713,0,0.0038268792710706152,0,0.004783599088838269,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001012,Momauk,မိုးမောက်,0.017991875,0,0.018862449,0,0.023795705,0,0.031050493,0,0.026407429,0,0.026407429,0,0.021764364,0,0.022344748,0,0.032501451,0,0.042948346,0,0.072838073,0,0.057167731,0,0.130586187,0,0.099535694,0,0.130295995,0,0.215322113,0,0.222576901,0,0.282356355,0,0.814277423,0,0.284097504,0,0.226929774,0,0.257399884,0,0.006398153975246486,0,0,0,0.0006817705055590518,0,0.0011537654709460876,0,0.0029893014474512273,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001013,Mansi,မန်စီ,0,0,0.004049676,0,0.00836933,0,0.006209503,0,0.01349892,0,0.00512959,0,0.00161987,0,0,0,0.005939525,0,0.014308855,0,0.007019438,0,0.004859611,0,0.025917927,0,0.055345572,0,0.042386609,0,0.031047516,0,0.061555076,0,0.041576674,0,0.132559395,0,0.07262419,0,0.207073434,0,0.092062635,0,0.00019402405898331392,0,0,0,4.850601474582848e-05,0,0.0005335661622041133,0,0.0005335661622041133,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001014,Puta-O,ပူတာအို,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000549437970742428,0,0,0,0,0,0.0016941004097891532,0,0,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.681656771114457e-05,0,0,0,0,0,0.0001704497031334337,0,0,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001016,Machanbaw,မချမ်းဘော,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001017,Nawngmun,နောင်မွန်း,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001122229,0,0,0,0,0,0,0,0,0,0.00102871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016654811679186691,0,0,0
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001018,Khaunglanhpu,ခေါင်လန်ဖူး,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002435181,0,0,0,0,0,0,0,0,0,0,0,0.001862197,0,0,0,0,0,0,0,0,0,0.0020848727963686266,0,0,0,0.00013195397445371054,0,0.001715401667898237,0,0,0
MMR002,Kayah,ကယားပြည်နယ်,MMR002001,Loikaw,လွိုင်ကော်,0.317919075,0,0.386232265,0,0.358381503,0,0.543878087,0,0.684182869,0,0.33998949,0,0.384130321,0,0.388334209,0,0.594850236,0,0.498686285,0,0.450341566,0,0.316342617,0,0.362059905,0,0.275880189,0,0.295323174,0,0.362059905,0,0.355228586,0,0,0,2.459800315,0,0.848660011,0,0.856016816,0,1.102995271,0,0.0491218441273326,0,0.018111964873765093,0,0.06366630076838639,0,0.16959385290889134,0,0.09312111233077204,0
MMR002,Kayah,ကယားပြည်နယ်,MMR002002,Demoso,ဒီမောဆို,0.002656042,0,0.002656042,0,0.011288181,0,0.019256308,0,0.05312085,0,0.008632138,0,0,0,0.003320053,0,0.053784861,0,0.003984064,0,0.003984064,0,0.005312085,0,0.003984064,0,0.003320053,0,0.007304117,0,0.003984064,0,0.007968127,0,0,0,0.686586985,0,0.147410359,0,0.083001328,0,0.270252324,0,0.0006977555529712757,0,0,0,0.0018606814745900685,0,0.03360855913478311,0,0.010350040702407257,0
MMR002,Kayah,ကယားပြည်နယ်,MMR002003,Hpruso,ဖရူဆို,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041992188,0,0,0,0,0,0,0,0.00034065746891500596,0,0,0,0.00034065746891500596,0,0.010730710270822688,0,0.0016181229773462784,0
MMR002,Kayah,ကယားပြည်နယ်,MMR002004,Shadaw,ရှားတော,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93962963,0,0.015925926,0,0.003333333,0,0.021851852,0,0,0,6.459948320413436e-05,0,0.001421188630490956,0,0.06686046511627906,0,0.0005813953488372093,0
MMR002,Kayah,ကယားပြည်နယ်,MMR002005,Bawlakhe,ဘောလခဲ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359751037,0,0.024481328,0,0.119502075,0,0.045643154,0,0.0008653014133256418,0,0,0,0.00497548312662244,0,0.13123738102105567,0,0.003389097202192097,0
MMR002,Kayah,ကယားပြည်နယ်,MMR002006,Hpasawng,ဖားဆောင်း,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56011396,0,0.027350427,0,0.016524217,0,0.125356125,0,0,0,0,0,0.00019704433497536947,0,0.03142857142857143,0,0.00039408866995073894,0
MMR002,Kayah,ကယားပြည်နယ်,MMR002007,Mese,မယ်စဲ့,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072294567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029382044306257286,0,0.00015546055188495918,0
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003001,Hpa-An,ဘားအံ,0.107709751,0,0.131235828,0,0.141439909,0,0.204931973,0,0.243764172,0,0.216269841,0,0.196145125,0,0.212301587,0,0.319444444,0,0.360260771,0,0.442460317,0,0.234693878,0,0.316326531,0,0.223922902,0,0.242346939,0,0.277777778,0,0.316043084,0,0,0,1.16638322,0,0.591836735,0,0.611111111,0,0.831349206,0,0.037983894440671385,0,0.016154070049480936,0,0.0428349665276026,0,0.06660521975356554,0,0.08610652954302901,0
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003002,Hlaingbwe,လှိုင်းဘွဲ့,0,0,0.000945,0,0,0,0.007939509,0,0.004725898,0,0.007372401,0,0.003024575,0,0.000945,0,0.003780718,0,0.023251418,0,0.001134216,0,0.002079395,0,0.002835539,0,0,0,0.004536862,0,0.003402647,0,0.004914934,0,0,0,1.183553875,0,0.095085066,0,0.055954631,0,0.466918715,0,0.004457313899010932,0,0,0,0.007125195210827694,0,0.0025052056220718375,0,0.004750130140551796,0
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003003,Hpapun,ဖာပွန်,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048412411,0,0.014970421,0,0.004829168,0,0.016177713,0,0,0,0,0,0.00326052879088724,0,0.0089455533493573,0,0.0001254049534956631,0
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003004,Thandaunggyi,သံတောင်ကြီး,0,0,0,0,0,0,0,0,0,0,0.004457321,0,0,0,0,0,0.004457321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376197905,0,0.129930912,0,0.071317138,0,0.093380878,0,0.00627420604182804,0,0.000774593338497289,0,0.009914794732765297,0,0.004608830364058869,0,0.006080557707203718,0
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003005,Myawaddy,မြဝတီ,0.032967033,0,0.00837258,0,0,0,0.03192046,0,0.031658817,0,0.036630037,0,0.035583464,0,0.079801151,0,0.076138148,0,0.136577708,0,0.085295657,0,0.045787546,0,0.082155939,0,0.058084772,0,0.125065411,0,0.154631083,0,0.175824176,0,0.045002616,0,1.56122449,0,0.570120356,0,0.689691261,0,0.631606489,0,0.02053259212767865,0,0.021563704832780417,0,0.03075405720433964,0,0.03326459248632655,0,0.04707253653725455,0
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003006,Kawkareik,ကော့ကရိတ်,0.006786563,0,0,0,0.006447234,0,0.012555141,0,0,0,0.004071938,0,0,0,0.004071938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215134035,0,0.088225314,0,0.071598235,0,0.137767221,0,0.005883723639753,0,0.0008155656530350694,0,0.0020971688220901784,0,0.016777350576721427,0,0.011767447279506,0
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003007,Kyainseikgyi,ကြာအင်းဆိပ်ကြီး,0,0,0,0,0.013046464,0,0.014419776,0,0.022087434,0,0.016937514,0,0.015220874,0,0.013046464,0,0.016708629,0,0.014305333,0,0.020714122,0,0.01247425,0,0.023346304,0,0.015106432,0,0.016708629,0,0.026321813,0,0.006179904,0,0,0,0.129777981,0,0.03307393,0,0.041886015,0,0.053902495,0,0.0037697521339140967,0,0.0008789577514307479,0,0.003222845088579409,0,0.0037697521339140967,0,0.0025392112819110496,0
MMR004,Chin,ချင်းပြည်နယ်,MMR004001,Falam,ဖလမ်း,0,0,0,0,0.015102162,0,0.01450992,0,0.014213799,0,0.019840095,0,0,0,0,0,0.01095647,0,0,0,0,0,0.00355345,0,0,0,0,0,0,0,0.001480604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004747586643456243,0,0,0,0.00026375481352534686,0,0.0011077702168064568,0,0.0012132721422165955,0
MMR004,Chin,ချင်းပြည်နယ်,MMR004002,Hakha,ဟားခါး,0,0,0.006650656,0,0.003879549,0,0.010714946,0,0.005172732,0,0.008682801,0,0.009791243,0,0,0,0.01681138,0,0.012931831,0,0,0,0.009237022,0,0,0,0,0,0,0,0.01699612,0,0,0,0.009975984,0,0.014225014,0,0.008867541,0,0.009421762,0,0,0,0.014446122529384726,0,0,0,0.004005515792238492,0,0.01681003348873859,0,0.010670431413750082,0
MMR004,Chin,ချင်းပြည်နယ်,MMR004003,Thantlang,ထန်တလန်,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004597701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014228636660143509,0,0,0,0,0,0.0014269406392694063,0,4.0769732550554466e-05,0
MMR004,Chin,ချင်းပြည်နယ်,MMR004004,Tedim,တီးတိန်,0.011776251,0,0.027150801,0,0.03761858,0,0,0,0,0,0.008832188,0,0.004906771,0,0.006542362,0,0.011776251,0,0.037291462,0,0,0,0,0,0.012757605,0,0,0,0,0,0.003598299,0,0,0,0.021262676,0,0,0,0.002616945,0,0,0,0,0,0.0005837711617046118,0,0,0,0,0,0.004670169293636894,0,5.837711617046118e-05,0
MMR004,Chin,ချင်းပြည်နယ်,MMR004005,Tonzang,တွန်းဇံ,0.003614186,0,0,0,0.01264965,0,0,0,0,0,0.003388299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008809578,0,0,0,0,0,0,0,0.004969505,0,0.0006476683937823834,0,0,0,0.0008905440414507772,0,0.0017001295336787564,0,0.00036431347150259067,0
MMR004,Chin,ချင်းပြည်နယ်,MMR004006,Mindat,မင်းတပ်,0,0,0,0,0.033977023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010022,0,0,0,0.024640745695421396,0,0,0,0.002891295904716696,0,0.006386743192508522,0,0.001424071117248522,0
MMR004,Chin,ချင်းပြည်နယ်,MMR004007,Matupi,မတူပီ,0,0,0,0,0.001481681,0,0.002963362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005956209944488124,0,0,0,0,0,0.0024063088175732016,0,0.0010006432706740048,0
MMR004,Chin,ချင်းပြည်နယ်,MMR004008,Kanpetlet,ကန်ပက်လက်,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005076142131979696,0,0,0,0,0
MMR004,Chin,ချင်းပြည်နယ်,MMR004009,Paletwa,ပလက်ဝ,0,0,0,0,0,0,0.001286619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006631037,0,0.000495,0,0.003463975,0,0.000365586156470875,0,1.7408864593851188e-05,0,0.00010445318756310713,0,0.00038299502106472615,0,8.704432296925594e-05,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005001,Sagaing,စစ်ကိုင်း,1.062107905,0,1.240276035,0,1.30238394,0,1.580301129,0,1.801129235,0,1.52446675,0,0.929109159,0,0.884567127,0,1.528858218,0,1.113550816,0,1.042659975,0,0.801129235,0,1.052697616,0,0.938519448,0,0.902132999,0,1.006900878,0,0.949184442,0,0.565244668,0,2.39523212,0,2.172521957,0,2.535131744,0,2.722710163,0,0.23023902167871038,0,0.13841022790439134,0,0.19277376320177878,0,0.2739299610894942,0,0.3105058365758755,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005002,Myinmu,မြင်းမူ,0.138286894,0,0.194014448,0,0.175438596,0,0.206398349,0,0.197110423,0,0.174406605,0,0.148606811,0,0.048503612,0,0,0,0.068111455,0,0.073271414,0,0.074303406,0,0.079463364,0,0.053663571,0,0.037151703,0,0.086687307,0,0.020639835,0,0,0,0.36119711,0,0.343653251,0,0.350877193,0,0.375644995,0,0.0160554643313264,0,0.021164021164021163,0,0.014413428206531655,0,0.020981572705710636,0,0.029191753329684364,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005003,Myaung,မြောင်,0.105566219,0,0.199616123,0,0.115163148,0,0.113243762,0,0.182341651,0,0.136276392,0,0.063339731,0,0,0,0.13243762,0,0.055662188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15547025,0,0.259117083,0,0.147792706,0,0.15547025,0,0.007495741056218058,0,0.003747870528109029,0,0.00272572402044293,0,0.010562180579216355,0,0.022487223168654175,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005004,Shwebo,ရွှေဘို,0.212781955,0,0.319548872,0,0.377443609,0,0.330827068,0,0.409022556,0,0.52406015,0,0.463909774,0,0.318796992,0,1.530827068,0,0.829323308,0,0.726315789,0,0.703007519,0,0.693233083,0,0.390225564,0,0.342105263,0,0.381203008,0,0.421052632,0,0.05112782,0,1.165413534,0,1.090225564,0,0.998496241,0,1.289473684,0,0.10931066542701554,0,0.017133749501925886,0,0.06747243989905698,0,0.11754549076902643,0,0.1300305485456236,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005005,Khin-U,ခင်ဦး,0,0,0,0,0.015082956,0,0,0,0.042232278,0,0.056561086,0,0.03092006,0,0,0,0.154600302,0,0.100301659,0,0.077677225,0,0.076168929,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0.073906486,0,0.116138763,0,0.08974359,0,0.131975867,0,0.008768379873195738,0,0.003777148253068933,0,0.0074193983542425465,0,0.011871037366788075,0,0.01578308377175233,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005006,Wetlet,ဝက်လက်,0,0,0,0,0,0,0,0,0.019219219,0,0.007207207,0,0.009009009,0,0,0,0.123723724,0,0.046846847,0,0.045645646,0,0.041441441,0,0.00960961,0,0,0,0,0,0,0,0,0,0,0,0.044444444,0,0.105105105,0,0.076876877,0,0.0996997,0,0.00448382619835593,0,0.00448382619835593,0,0.004590583964983452,0,0.013664994128322835,0,0.01836233585993381,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005007,Kanbalu,ကန့်ဘလူ,0,0,0.008523828,0,0.010073615,0,0,0,0.014529252,0,0.031576908,0,0.020922123,0,0.020534676,0,0.114103061,0,0.096861682,0,0.110228594,0,0.092599768,0,0.113715614,0,0.076327005,0,0.116234018,0,0.082526153,0,0.089112747,0,0,0,0.404688105,0,0.796784192,0,0.192754746,0,0.259395583,0,0.008891810538698405,0,0.0025948863439781335,0,0.0075424696398297755,0,0.009445386292080407,0,0.008199840846970903,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005008,Kyunhla,ကျွန်းလှ,0.020571429,0,0,0,0,0,0,0,0,0,0.032857143,0,0.052857143,0,0.053142857,0,0.196857143,0,0.157428571,0,0.086,0,0.055142857,0,0.059142857,0,0.050857143,0,0.050857143,0,0.028857143,0,0.033714286,0,0,0,0.156,0,0.144285714,0,0.069428571,0,0.124857143,0,0.005463085877667722,0,0.0026039007454304094,0,0.003880322679464924,0,0.008118043500459513,0,0.005003573981415297,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005009,Ye-U,ရေဦး,0.021444695,0,0.013544018,0,0.011286682,0,0.036681716,0,0.068848758,0,0.047404063,0,0.023702032,0,0,0,0.166478555,0,0.053611738,0,0.053047404,0,0.050790068,0,0.030474041,0,0.014672686,0,0.0248307,0,0,0,0,0,0,0,0.128103837,0,0.128103837,0,0.103273138,0,0.116252822,0,0.010464882270074461,0,0.0006037432078889113,0,0.007043670758703964,0,0.011370497081907828,0,0.013986717649426444,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005010,Tabayin,ဒီပဲယင်း,0,0,0,0,0,0,0,0,0.031981725,0,0.055396916,0,0.01541976,0,0,0,0.095945174,0,0.025128498,0,0.023415191,0,0.02055968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037121645,0,0.025128498,0,0.011422045,0,0,0,0.0029606942317508935,0,0.0005104645227156713,0,0.0005104645227156713,0,0.003266972945380296,0,0.005104645227156712,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005011,Taze,တန့်ဆည်,0,0,0,0,0,0,0,0,0.034893617,0,0.015319149,0,0,0,0,0,0.04212766,0,0.011914894,0,0.007234043,0,0.006382979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025531915,0,0.038297872,0,0.014893617,0,0.031489362,0,0.002051204132796475,0,0.0010635873281166907,0,0.0021271746562333813,0,0.005925700828078705,0,0.007065258679632302,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005012,Monywa,မုံရွာ,1.734911243,0,2.636686391,0,2.835502959,0,3.084023669,0,3.237869822,0,2.947928994,0,2.90887574,0,1.866272189,0,3.443786982,0,2.415384615,0,1.730177515,0,1.057988166,0,1.58816568,0,1.368047337,0,1.764497041,0,1.852071006,0,2.081656805,0,0.356213018,0,3.693491124,0,4.480473373,4,5.079289941,0,5.89112426,5,0.4115062761506276,0,0.3158995815899582,0,0.39476987447698747,0,0.600836820083682,0,0.5951882845188284,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005013,Budalin,ဘုတလင်,0.036350148,0,0.050445104,0,0.034124629,0,0.040801187,0,0.029673591,0,0.058605341,0,0.035608309,0,0,0,0.056379822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03041543,0,0.087537092,0,0.067507418,0,0.085311573,0,0.003017976643485107,0,0.0017058128854481039,0,0.002624327516074006,0,0.007741766172418318,0,0.006954467917596116,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005014,Ayadaw,အရာတော်,0.014668367,0,0.049107143,0,0.03380102,0,0.048469388,0,0.025510204,0,0.058035714,0,0.077168367,0,0.018494898,0,0.112882653,0,0.024234694,0,0,0,0,0,0,0,0,0,0.005102041,0,0,0,0.010204082,0,0,0,0.051020408,0,0.142219388,0,0.079081633,0,0.107780612,0,0.0055411059595160015,0,0.0031663462625805723,0,0.0036186814429492254,0,0.011760714689584983,0,0.015492479927626372,0
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005015,Chaung-U,ချောင်းဦး,0,0,0.296474359,0,0.076923077,0,0.235576923,0,0.59775641,0,0.557692308,0,0.480769231,0,0.294871795,0,0.865384615,0,0.458333333,0,0,0,0,0,0,0,0.088141026,0,0.262820513,0,0.200320513,0,0.092948718,0,0,0,0.516025641,0,0.705128205,0,0.621794872,0,0.71474359,0,0.030545246931201826,0,0.025977733371395945,0,0.025121324578932343,0,0.04082215244076506,0,0.0553811019126463,0
